movie_id,movie_name,genre
tt0978762,Mary and Max,"Animation, Comedy, Drama"
tt3262342,Loving Vincent,"Animation, Drama, Mystery"
tt2591814,The Garden of Words,"Animation, Drama, Romance"
tt2401878,Anomalisa,"Animation, Comedy, Drama"
tt15830702,Sword Art Online the Movie: Progressive - Scherzo of Deep Night,"Animation, Action, Adventure"
tt15721650,The Quintessential Quintuplets Movie,"Animation, Comedy, Drama"
tt6435164,My Love Affair with Marriage,"Animation, Comedy, Drama"
tt10651230,The Peasants,"Animation, Drama"
tt3413018,Tamako Love Story,"Animation, Comedy, Drama"
tt3454574,Extraordinary Tales,"Animation, Horror, Mystery"
tt11654032,Boonie Bears: The Wild Life,Animation
tt6771444,Peppa Pig: My First Cinema Experience,"Animation, Action, Adventure"
tt25981462,Boonie Bears: Guardian Code,Animation
tt1872160,Art College 1994,Animation
tt1407052,Wrinkles,"Animation, Drama"
tt0131400,Footrot Flats: The Dog's Tale,"Animation, Comedy"
tt23623604,L.O.L. Surprise! Winter Fashion Show,Animation
tt0045670,Dangerous When Wet,"Animation, Comedy, Musical"
tt0093101,Twilight of the Cockroaches,"Animation, Drama, Horror"
tt6417984,Chhota Bheem Krishna vs Zimbara,Animation
tt7058854,Haikara-San: Here Comes Miss Modern,"Animation, Comedy, Drama"
tt5894778,Louise by the Shore,"Animation, Drama"
tt8426838,Jurassic Bark,Animation
tt8028526,Boonie Bears: The Big Shrink,Animation
tt10687168,No.7 Cherry Lane,"Animation, Drama, Romance"
tt7967302,The Life of our Lord,Animation
tt16270512,Kitarou Tanjou: Gegege no Nazo,Animation
tt10187146,Tux and Fanny,"Animation, Comedy, Drama"
tt4691334,Eneida,Animation
tt7973568,Amazing Trains,Animation
tt10691094,The Halloween Family,Animation
tt3505298,Hatched,Animation
tt0062366,Théâtre de Monsieur & Madame Kabal,"Animation, Comedy"
tt14250484,Les contes du hérisson,Animation
tt1254956,From Inside,"Animation, Horror"
tt10188020,Kung Pow Chicken,Animation
tt6543070,The Rise of Kirmada,Animation
tt4228840,Dive Olly Dive and the Pirate Treasure,Animation
tt0195644,"Dick Deadeye, or Duty Done","Animation, Comedy, Musical"
tt6442766,Chhota Bheem the Crown of Valhalla,Animation
tt0130268,So Is This,Animation
tt0164564,...ere erera baleibu izik subua aruaren...,Animation
tt12981586,Avenger Dogs Christmas,Animation
tt11127380,Amazing Aliens,Animation
tt10691112,Lil' Monsters,Animation
tt7575660,Fishtales 3,Animation
tt13479728,Bings Kerstfeest en andere Verhalen,Animation
tt13486578,The Pain and the Pity,"Animation, Comedy, Drama"
tt9182412,Character Builders,Animation
tt0195822,Illustrious Energy,History
tt19623240,Winnie the Pooh: Blood and Honey,Horror
tt0117571,Scream,"Horror, Mystery"
tt2494362,Bone Tomahawk,"Drama, Horror, Western"
tt0081505,The Shining,"Drama, Horror"
tt1396484,It,Horror
tt0119345,I Know What You Did Last Summer,"Horror, Mystery"
tt0093437,The Lost Boys,"Comedy, Horror"
tt1131734,Jennifer's Body,"Comedy, Horror"
tt1262416,Scream 4,"Comedy, Horror, Mystery"
tt0070047,The Exorcist,Horror
tt1029234,Martyrs,Horror
tt5109784,Mother!,"Drama, Horror, Mystery"
tt0120082,Scream 2,"Horror, Mystery"
tt0083907,The Evil Dead,Horror
tt0263488,Jeepers Creepers,"Horror, Mystery"
tt1288558,Evil Dead,Horror
tt0134084,Scream 3,"Horror, Mystery"
tt1467304,The Human Centipede (First Sequence),Horror
tt0464154,Piranha 3D,"Comedy, Horror"
tt3416742,What We Do in the Shadows,"Comedy, Horror"
tt0073629,The Rocky Horror Picture Show,"Comedy, Horror, Musical"
tt0257106,Scary Movie 2,"Comedy, Horror"
tt10931784,Nanny,"Drama, Horror"
tt4225622,The Babysitter,"Comedy, Horror"
tt8359848,Climax,"Drama, Horror, Music"
tt0074285,Carrie,"Horror, Mystery"
tt0365748,Shaun of the Dead,"Comedy, Horror"
tt0063522,Rosemary's Baby,"Drama, Horror"
tt0298130,The Ring,"Horror, Mystery"
tt2321549,The Babadook,"Horror, Mystery"
tt0087800,A Nightmare on Elm Street,Horror
tt0082010,An American Werewolf in London,"Comedy, Horror"
tt0450278,Hostel,Horror
tt0072271,The Texas Chain Saw Massacre,Horror
tt4954522,Raw,"Drama, Horror"
tt0100814,Tremors,"Comedy, Horror"
tt0384537,Silent Hill,"Horror, Mystery"
tt1465522,Tucker and Dale vs Evil,"Comedy, Horror"
tt0185937,The Blair Witch Project,"Horror, Mystery"
tt0056869,The Birds,"Drama, Horror, Mystery"
tt0092991,Evil Dead II,"Comedy, Horror"
tt15847880,Evil Eye,Horror
tt0091419,Little Shop of Horrors,"Comedy, Horror, Musical"
tt0288477,Ghost Ship,Horror
tt1588173,Warm Bodies,"Comedy, Horror, Romance"
tt0106308,Army of Darkness,"Comedy, Horror"
tt0498353,Hostel: Part II,Horror
tt12447796,Unwelcome,Horror
tt0099871,Jacob's Ladder,"Drama, Horror, Mystery"
tt0301470,Jeepers Creepers 2,Horror
tt4786282,Lights Out,"Horror, Mystery"
tt0235198,Audition,"Drama, Horror, Mystery"
tt1179904,Paranormal Activity,"Horror, Mystery"
tt1127180,Drag Me to Hell,Horror
tt22048412,MaXXXine,Horror
tt6566576,Fear Street: Part One - 1994,"Drama, Horror, Mystery"
tt0251736,House of 1000 Corpses,Horror
tt1939659,Carrie,"Drama, Horror"
tt0373883,Halloween,Horror
tt0086320,Sleepaway Camp,Horror
tt0075005,The Omen,"Horror, Mystery"
tt0384806,The Amityville Horror,Horror
tt13648224,We're All Going to the World's Fair,"Drama, Horror"
tt0432348,Saw II,"Horror, Mystery"
tt0338095,High Tension,Horror
tt0303816,Cabin Fever,Horror
tt9701940,Fear Street: Part Two - 1978,"Drama, Horror, Mystery"
tt21267296,Hell of a Summer,"Comedy, Horror"
tt0022913,Freaks,"Drama, Horror"
tt0795461,Scary Movie V,"Comedy, Horror"
tt1438176,Fright Night,"Comedy, Horror"
tt2105044,V/H/S,Horror
tt10548174,28 Months Later,Horror
tt11698800,Enys Men,Horror
tt7549892,Terrified,Horror
tt5774062,Spontaneous,"Comedy, Drama, Horror"
tt0790686,Mirrors,"Horror, Mystery"
tt1703199,Grave Encounters,"Horror, Mystery"
tt0178868,Ringu,"Horror, Mystery"
tt2109184,Paranormal Activity 4,"Horror, Mystery"
tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,Horror
tt22042742,Christmas Bloody Christmas,Horror
tt0082495,Halloween II,Horror
tt0080057,Zombie,Horror
tt1536044,Paranormal Activity 2,"Horror, Mystery"
tt0862856,Trick 'r Treat,"Comedy, Horror"
tt0082427,The Funhouse,Horror
tt0498381,Rings,"Drama, Horror, Mystery"
tt0382077,Hide and Seek,"Horror, Mystery"
tt17202326,Matriarch,Horror
tt0080040,Tourist Trap,Horror
tt0096142,Sorority Babes in the Slimeball Bowl-O-Rama,"Comedy, Horror"
tt0377109,The Ring Two,"Horror, Mystery"
tt0145531,Stigmata,Horror
tt17677178,Who Invited Them,"Comedy, Horror"
tt0364385,Ju-on: The Grudge,Horror
tt0382628,Dark Water,"Drama, Horror, Mystery"
tt1778304,Paranormal Activity 3,"Horror, Mystery"
tt14617254,The Accursed,Horror
tt2752758,Devil's Due,"Horror, Mystery"
tt0066380,Vampyros Lesbos,"Drama, Horror"
tt0055830,Carnival of Souls,"Horror, Mystery"
tt0083550,Amityville II: The Possession,Horror
tt8510350,Satanic Panic,"Comedy, Horror"
tt0092850,Deadtime Stories,"Comedy, Horror"
tt0074611,The Haunting of Julia,"Drama, Horror, Mystery"
tt4798836,Bad Hair,"Comedy, Horror, Music"
tt0058333,The Masque of the Red Death,"Drama, Horror"
tt0036341,The Seventh Victim,"Drama, Horror, Mystery"
tt0060666,Manos: The Hands of Fate,Horror
tt0066740,The Abominable Dr. Phibes,"Comedy, Horror"
tt4935334,Southbound,Horror
tt0850677,Jack & Diane,"Drama, Horror, Romance"
tt3829378,Stephanie,"Horror, Mystery"
tt0315110,Twentynine Palms,"Drama, Horror"
tt0428251,Venom,Horror
tt15502356,Family Dinner,"Drama, Horror, Mystery"
tt0071938,Old Dracula,"Comedy, Horror"
tt5839426,Plank Face,Horror
tt0084899,White Dog,"Drama, Horror"
tt0090930,Demons 2,Horror
tt0065744,The Shiver of the Vampires,Horror
tt13240610,Night of the Tommyknockers,"Drama, Horror, Western"
tt0055304,The Pit and the Pendulum,"Drama, Horror, Mystery"
tt0066914,A Virgin Among the Living Dead,Horror
tt7394674,Blood Quantum,"Drama, Horror"
tt0093995,Slugs,Horror
tt11056910,The Stylist,"Drama, Horror"
tt5834854,Mary,"Horror, Mystery"
tt5013688,Shelley,"Drama, Horror, Mystery"
tt0084408,Next of Kin,"Horror, Mystery"
tt0094642,American Gothic,Horror
tt0090750,Blood Hook,"Comedy, Horror"
tt10952782,Malasaña 32,"Horror, Mystery"
tt0053925,House of Usher,"Drama, Horror"
tt0068505,Dracula A.D. 1972,Horror
tt0075164,Satan's Slave,Horror
tt5478746,7 Deadly Sins,Horror
tt0067341,Let's Scare Jessica to Death,"Drama, Horror, Mystery"
tt0078916,Beyond the Darkness,Horror
tt10262380,Boys from County Hell,"Comedy, Horror"
tt0472458,Dumplings,"Drama, Horror"
tt10645682,The Jack in the Box,Horror
tt0054777,The Curse of the Werewolf,Horror
tt0265171,Elvira's Haunted Hills,"Comedy, Horror"
tt0092669,Blood Diner,"Comedy, Horror"
tt0070634,The Satanic Rites of Dracula,Horror
tt0084357,The Living Dead Girl,Horror
tt0083629,The Beast Within,Horror
tt0065569,Count Dracula,"Drama, Horror"
tt11084432,My Heart Can't Beat Unless You Tell It To,"Drama, Horror"
tt0023694,White Zombie,Horror
tt0169299,Terror Firmer,"Comedy, Horror"
tt0086137,The Prey,Horror
tt3922350,Headless,Horror
tt0085951,The Boxer's Omen,Horror
tt18071972,Organ Trail,"Horror, Western"
tt0014142,The Hunchback of Notre Dame,"Drama, Horror, Romance"
tt0098412,Sundown: The Vampire in Retreat,"Comedy, Horror, Western"
tt17511968,Streetwalker,Horror
tt0085693,House of the Long Shadows,"Comedy, Horror, Mystery"
tt0193879,Don't Panic,Horror
tt0094597,976-EVIL,"Comedy, Horror"
tt10098288,Roohi,"Comedy, Horror"
tt11050992,A Creature was Stirring,Horror
tt15574270,I Saw the TV Glow,"Drama, Horror"
tt0057078,The Whip and the Body,"Horror, Romance"
tt21799750,Yellow Dragon's Village,"Drama, Horror"
tt0054333,Horrors of Spider Island,Horror
tt2713642,Jersey Shore Massacre,"Comedy, Horror"
tt14870640,Night's End,Horror
tt0080440,The Black Cat,Horror
tt11727052,The Closet,"Horror, Mystery"
tt4424292,Crazy Lake,"Comedy, Horror"
tt0083670,Boardinghouse,"Comedy, Horror"
tt0090788,Body Count,"Horror, Mystery"
tt8485772,Porno,"Comedy, Horror"
tt0100079,Luther the Geek,"Comedy, Horror"
tt22741760,Your Monster,"Comedy, Horror, Romance"
tt0067176,Hands of the Ripper,Horror
tt0072239,Symptoms,Horror
tt6793280,The Devil's Doorway,Horror
tt6215446,Ghost Light,"Comedy, Horror"
tt0094383,Zombie High,"Comedy, Horror"
tt3104930,Da Sweet Blood of Jesus,"Comedy, Drama, Horror"
tt0066863,The Brotherhood of Satan,Horror
tt0106792,Ed and His Dead Mother,"Comedy, Horror"
tt0337961,In My Skin,"Drama, Horror"
tt2006040,A Fantastic Fear of Everything,"Comedy, Horror"
tt11310884,History of the Occult,Horror
tt13361442,Last of the Grads,"Drama, Horror"
tt11695654,Uncle Peckerhead,"Comedy, Horror, Music"
tt0904049,Exte: Hair Extensions,"Comedy, Horror"
tt14088510,Horrorscope,Horror
tt0060097,Nightmare Castle,Horror
tt12739994,The 100 Candles Game,Horror
tt6255230,Clown Motel: Spirits Arise,Horror
tt0096453,Witchery,Horror
tt0249218,The Undertaker,Horror
tt11573276,Outpost,Horror
tt4180576,Bridgend,"Drama, Horror"
tt0070039,Horror Rises from the Tomb,Horror
tt14288764,Hospital,Horror
tt0099496,Elves,Horror
tt16429986,Emesis,Horror
tt3320500,The Axe Murders of Villisca,Horror
tt1620604,We Are What We Are,"Drama, Horror"
tt10469804,Teddy,"Comedy, Drama, Horror"
tt0475298,Hood of Horror,"Comedy, Horror"
tt15658626,Here for Blood,"Comedy, Horror"
tt10763342,I'm Haunted,Horror
tt7155170,Liverleaf,Horror
tt6079652,Brides of Satan,Horror
tt23032692,Spring Lakes,Horror
tt10341248,0.0 Mhz,Horror
tt14080416,The Ones You Didn't Burn,Horror
tt1160374,Sweatshop,Horror
tt19445266,Razzennest,"Comedy, Horror"
tt10696116,Do Not Disturb,Horror
tt0076380,Meatcleaver Massacre,Horror
tt2503358,Speak No Evil,Horror
tt0081286,Murder Syndrome,"Horror, Mystery"
tt1468757,Zombie Women of Satan,"Comedy, Horror, Romance"
tt0310313,A New Life,"Drama, Horror"
tt3024324,Kill Game,Horror
tt2272336,Ghost Team One,"Comedy, Horror"
tt4163224,Most Likely to Die,Horror
tt0113449,Jack-O,Horror
tt6648404,Mon Mon Mon Monsters,"Comedy, Drama, Horror"
tt0071095,Abby,Horror
tt14892248,Death Knot,Horror
tt11589366,Don't Say Its Name,Horror
tt7039000,American Nightmares,"Comedy, Horror"
tt2417650,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,"Comedy, Horror"
tt8072078,Luciferina,"Horror, Mystery"
tt7631786,Charlotte,Horror
tt26658104,Imaginary,Horror
tt0054880,Flaming Creatures,"Comedy, Drama, Horror"
tt7947624,Here Comes Hell,"Comedy, Horror"
tt0079801,Xiao hun yu,Horror
tt16427398,Dark Nature,Horror
tt14444416,Fresh Hell,Horror
tt17065974,Ghosts of Hiroshima,Horror
tt0117549,Santa Claws,Horror
tt13978498,The Red Nightmare,Horror
tt6182054,House of Evil,Horror
tt0113221,Grim,Horror
tt19367194,Qorin,Horror
tt0293113,Dracula: Pages from a Virgin's Diary,"Drama, Horror, Musical"
tt6023386,All Light Will End,"Horror, Mystery"
tt0166808,Sombre,"Drama, Horror"
tt14871494,A Night of the Undead,Horror
tt2602338,Malady,"Drama, Horror, Mystery"
tt20112746,Sting,Horror
tt0469683,Automaton Transfusion,Horror
tt4572700,Mother Krampus 2: Slay Ride,Horror
tt9371362,The Truth Will Out,Horror
tt0490527,The Thirst,Horror
tt22796890,Hell House LLC Origins: The Carmichael Manor,"Horror, Mystery"
tt23131648,Bloat,Horror
tt6621768,9 Ways to Hell,"Comedy, Drama, Horror"
tt26681671,Where the Devil Roams,Horror
tt1891747,Another,"Horror, Mystery"
tt0070119,Godmonster of Indian Flats,"Western, Horror"
tt8555778,Teacher Shortage,Horror
tt0025062,Two Monks,"Drama, Horror, Mystery"
tt5533938,Cult Girls,Horror
tt11082246,Toothfairy 2,Horror
tt13260780,Night of the Zomghouls,Horror
tt0031387,The Gorilla,"Comedy, Horror"
tt4249580,Cannibals and Carpet Fitters,"Comedy, Horror"
tt6126492,Mother Krampus,Horror
tt22501842,New Fears Eve,Horror
tt0064729,Nightmare in Wax,Horror
tt0063171,The Snow Woman,"Horror, Romance"
tt11905698,Vampir,"Drama, Horror, Mystery"
tt13056108,Concrete_savanna,Horror
tt15482470,Seire,"Drama, Horror"
tt8350100,The Last Frankenstein,Horror
tt24020726,The Box,Horror
tt2446746,Heretic,Horror
tt7884368,Destroy All Neighbors,"Comedy, Horror"
tt6754750,The Sleep Curse,Horror
tt21426848,As We Know It,"Comedy, Horror, Romance"
tt0057434,Violent Midnight,Horror
tt11458170,Cannibal Lake,Horror
tt0129797,The Brides Wore Blood,Horror
tt2247816,Doll Factory,"Comedy, Horror"
tt14215186,The Murder Podcast,"Comedy, Horror"
tt2357866,Axeman at Cutter's Creek,Horror
tt6628462,Wintertide,Horror
tt10695464,The Source of Shadows,Horror
tt7449376,One Remains,Horror
tt0056528,Curse of the Blood Ghouls,Horror
tt11166382,The Third Saturday in October Part V,"Comedy, Horror"
tt0066475,Torture Dungeon,"Drama, Horror"
tt8398928,The Heiress,Horror
tt10546090,House of Shadows,Horror
tt0815165,The Gay Bed and Breakfast of Terror,"Comedy, Horror"
tt0060380,Esta Noite Encarnarei no Teu Cadáver,Horror
tt9777462,Two Sisters,"Drama, Horror, Mystery"
tt0088830,Eternal Evil,Horror
tt14852624,Stopmotion,Horror
tt0434762,Ab-normal Beauty,"Drama, Horror"
tt12802016,7 Sins,Horror
tt0473393,Shapeshifter,Horror
tt21874760,La mesita del comedor,"Comedy, Drama, Horror"
tt1192612,Kuchisake-onna 2,"Drama, Horror"
tt11130102,The Investigation: A Haunting in Sherwood,Horror
tt9250156,In a Stranger's House,Horror
tt1425253,Shadow,Horror
tt1549584,I Didn't Come Here to Die,"Comedy, Horror"
tt3792330,Cherry Tree,"Horror, Mystery"
tt9113332,Revenge of the Pontianak,"Horror, Romance"
tt10740584,Abigail Haunting,Horror
tt0097037,The Chair,Horror
tt8983294,Wicked Witches,Horror
tt15220262,Show Me the Ghost,"Comedy, Horror"
tt0068746,Invasion of the Blood Farmers,Horror
tt3772918,The Cutting Room,Horror
tt6323264,Psychotic!,"Horror, Mystery"
tt5195828,Dry Blood,Horror
tt11322942,Be Our Guests,Horror
tt7362370,Blood Bags,Horror
tt1003005,Kollegiet,Horror
tt7817234,The Stream,Horror
tt4296556,Archivo 253,Horror
tt8333418,The Last Laugh,Horror
tt3625352,Summer of Blood,"Comedy, Horror"
tt5579356,Dogged,Horror
tt1376168,Comedown,Horror
tt12246076,They Turned Us Into Killers,Horror
tt0008854,The Eyes of the Mummy,"Drama, Horror"
tt13705574,The Burned Over District,Horror
tt6304610,Long Night in a Dead City,"Horror, Mystery"
tt2720726,Darkside Witches,Horror
tt4332746,"Silent Night, Bloody Night 2: Revival","Drama, Horror, Mystery"
tt0106373,Bedevil,Horror
tt3809696,Creature Feature,Horror
tt19245296,Ouija Witch,Horror
tt13132558,Shark Encounters of the Third Kind,Horror
tt21263500,Contorted,"Horror, Mystery"
tt0294929,Sorum,"Drama, Horror, Mystery"
tt0231138,Ancient Evil: Scream of the Mummy,Horror
tt20228124,Stay Out,Horror
tt3455996,Pinwheel,Horror
tt1844793,The Cemetery,Horror
tt8844888,Exposure,Horror
tt0285169,Twilight Dinner,"Drama, Horror"
tt1314242,To kako - Stin epohi ton iroon,"Comedy, Horror"
tt4005510,Terrortory,Horror
tt15239014,Creeping Death,Horror
tt2089863,Zombie Dawn,"Horror, War"
tt0884237,Carnivorous,Horror
tt0068979,Creeping Death,"Horror, Mystery, Western"
tt6576144,Mask of Thorn,Horror
tt0057984,Voodoo Blood Death,Horror
tt13388260,The Devil Came Home,Horror
tt10929084,Parched 2: Hangry,Horror
tt8193978,Queen Dracula,Horror
tt18227236,Bad Girl Boogey,"Drama, Horror"
tt19428542,Unfinished Business: Kingston High,Horror
tt8090624,Millennial Killer,Horror
tt15521168,Jack Hunter's Blamed,Horror
tt11821034,Vibration,Horror
tt5874116,Limbo,Horror
tt13124286,Rise of the Scarecrows: Hell on Earth,Horror
tt11316596,End Survival,Horror
tt0163669,Woman of Fire '82,Horror
tt0350128,Slaughterhouse of the Rising Sun,"Comedy, Horror"
tt1640569,The Super,Horror
tt1922548,Apocrypha,"Drama, Horror, Mystery"
tt11890910,Homecoming Massacre,Horror
tt6696280,Evil Under the Skin,Horror
tt0163582,Insect Woman,"Drama, Horror"
tt19399206,Three,Horror
tt2111274,Bleed 4 Me,Horror
tt7521772,24 Hour Psycho,Horror
tt13186470,8ight After,Horror
tt6906214,Zombie Wars,Horror
tt1067090,The Vampires of Zanzibar,"Comedy, Horror, Musical"
tt22873516,Séance Games - Metaxu,Horror
tt0420227,Street Tales of Terror,Horror
tt2363461,The Pyramid,Horror
tt11575888,Wolfwood,Horror
tt2182028,Bleeding Through,"Drama, Horror"
tt0088092,As Sete Vampiras,"Comedy, Horror, Mystery"
tt3683144,Axe Murdering with Hackley,"Comedy, Horror"
tt5640126,Transhuman,Horror
tt2180435,Kidnapped Souls,Horror
tt2345695,Roadside Massacre,Horror
tt0088067,Screamplay,"Comedy, Horror, Mystery"
tt19284188,The Mount 2,Horror
tt0194748,Les Charlots contre Dracula,"Comedy, Horror"
tt21974366,Your Love Is Mine,"Drama, Horror"
tt6703652,Demoniac,"Comedy, Horror"
tt6236762,Anonymous Zombie,"Comedy, Horror"
tt26628641,The Jack in the Box Rises,Horror
tt0361661,Gongofer,"Comedy, Horror, Mystery"
tt4474302,Perdidos,Horror
tt5554998,Egomaniac,"Comedy, Horror"
tt1753767,El Sanatorio,"Comedy, Horror"
tt12799402,Athens County Massacre,Horror
tt0163985,Peony Lantern,Horror
tt11203346,Barbara Reimagined,Horror
tt19224314,Wild Eyed and Wicked,Horror
tt2856578,The Grotto,Horror
tt2271412,President Wolfman,"Comedy, Horror"
tt2447162,Game Camera,Horror
tt3892306,The Witch Chronicles,Horror
tt0249443,A Chronicle of Corpses,"Drama, Horror"
tt1193622,Bled White,Horror
tt0446309,Death by Engagement,"Horror, Comedy"
tt21187572,Don't Trick-Or-Treat Alone!,Horror
tt10322592,Kataksha,Horror
tt2265609,The Shadow of Death,"Comedy, Horror"
tt5929810,Rivershine,Horror
tt0790698,The Last Days of Humanity,Horror
tt1647468,Winter,Horror
tt15520944,Underground,Horror
tt22463382,Lukewarm,"Comedy, Horror, Musical"
tt8275670,Th'dread Rattlin',"Drama, Horror"
tt10676120,Decline,Horror
tt0202449,The Bloody Sword of the 99th Virgin,"Drama, Horror"
tt1886649,Race War: The Remake,"Comedy, Horror"
tt4270254,Red Christmas,Horror
tt0369666,Lihim ni Madonna,"Drama, Horror"
tt9024942,Callous,Horror
tt9497120,Semiconductor,Horror
tt4879798,The Tunnel,Horror
tt0205558,Yan shi huan hun ji,Horror
tt0443480,Dementia: An Experiment in Terror,Horror
tt10816616,Gore Theatre 2,Horror
tt4022608,Johnny Ghoulash Escapes from Creightonville,Horror
tt5768458,The Watchers: The Beginning of Sorrows,"Drama, Horror"
tt2090515,Gwaed ar y Ser,Horror
tt8050724,Fear,"Drama, Horror"
tt5402714,Here After,Horror
tt0078788,Apocalypse Now,"Drama, Mystery, War"
tt0783233,Atonement,"Drama, Mystery, Romance"
tt10272386,The Father,"Drama, Mystery"
tt6412452,The Ballad of Buster Scruggs,"Comedy, Drama, Musical"
tt1255953,Incendies,"Drama, Mystery"
tt11003218,Pig,"Drama, Mystery"
tt0033467,Citizen Kane,"Drama, Mystery"
tt0280707,Gosford Park,"Comedy, Drama, Mystery"
tt0475290,"Hail, Caesar!","Comedy, Drama, Mystery"
tt0108394,Three Colors: Blue,"Drama, Music, Mystery"
tt1327194,The Lucky One,"Drama, Mystery, Romance"
tt0111495,Three Colors: Red,"Drama, Mystery, Romance"
tt1399683,Winter's Bone,"Drama, Mystery"
tt0918927,Doubt,"Drama, Mystery"
tt0090888,Crossroads,"Drama, Music, Mystery"
tt0344510,A Very Long Engagement,"Drama, Mystery, Romance"
tt0287467,Talk to Her,"Drama, Mystery, Romance"
tt0052561,Anatomy of a Murder,"Drama, Mystery"
tt0412019,Broken Flowers,"Comedy, Drama, Mystery"
tt0033803,Lady Be Good,"Comedy, Music, Musical"
tt0035751,The Constant Nymph,"Drama, Music, Mystery"
tt0252501,Hearts in Atlantis,"Drama, Mystery"
tt0098645,Who's Harry Crumb?,"Comedy, Mystery"
tt0058586,A Shot in the Dark,"Comedy, Mystery"
tt3168230,Mr. Holmes,"Drama, Mystery"
tt24146896,Rotting in the Sun,"Comedy, Mystery"
tt0377107,Proof,"Drama, Mystery"
tt18077924,Poolman,"Comedy, Mystery"
tt0063678,Teorema,"Drama, Mystery"
tt10199586,Atlantics,"Drama, Mystery, Romance"
tt0192111,Head Over Heels,"Comedy, Mystery, Romance"
tt2404461,The Past,"Drama, Mystery"
tt0249241,Werckmeister Harmonies,"Drama, Mystery"
tt0083851,The Draughtsman's Contract,"Comedy, Drama, Mystery"
tt0051077,The Three Faces of Eve,"Drama, Mystery"
tt5078330,Parents,"Drama, Mystery"
tt1839642,The Face of Love,"Drama, Mystery, Romance"
tt0197569,Humanity,"Drama, Mystery"
tt0067848,They Might Be Giants,"Comedy, Mystery, Romance"
tt0059856,Vague Stars of Ursa...,"Drama, Mystery"
tt3066630,The Forbidden Room,"Comedy, Mystery"
tt7034992,I Want to Know Your Parents,"Drama, Mystery"
tt13667522,Sally Floss: Digital Detective,Mystery
tt0042980,So Long at the Fair,"Drama, Mystery"
tt0083728,Chan Is Missing,"Drama, Mystery"
tt0137100,Maya,"Drama, Mystery, Romance"
tt0101866,Femme Fatale,"Drama, Mystery"
tt5618752,A Gentle Creature,"Drama, Mystery"
tt0106305,The Red Squirrel,"Comedy, Drama, Music"
tt9640414,Lost Heart,"Comedy, Drama, Mystery"
tt0094709,The Gang of Four,"Drama, Mystery"
tt0026667,Magnificent Obsession,"Drama, Music, Mystery"
tt0156408,Class Trip,"Drama, Mystery"
tt0078934,Caniche,"Comedy, Drama, Mystery"
tt0019563,West of Zanzibar,"Drama, Mystery"
tt8906844,One and the Same,Mystery
tt0109028,Cold Fever,"Comedy, Drama, Mystery"
tt0043822,Mr. Imperium,"Drama, Music, Musical"
tt0039438,The Guilt of Janet Ames,"Drama, Mystery, Romance"
tt0089678,New Delhi Times,"Drama, Mystery"
tt17490924,Curiosity Kills,Mystery
tt0025271,The House of Mystery,Mystery
tt0025204,Green Eyes,Mystery
tt0354490,Ballroom,"Drama, Mystery"
tt0083558,Angae maeul,"Drama, Mystery"
tt0084119,Illuminated Texts,Mystery
tt0120338,Titanic,"Drama, Romance"
tt14402146,Empire of Light,"Drama, Romance"
tt0119217,Good Will Hunting,"Drama, Romance"
tt0109830,Forrest Gump,"Drama, Romance"
tt0077631,Grease,"Comedy, Musical, Romance"
tt1343092,The Great Gatsby,"Drama, Romance"
tt3281548,Little Women,"Drama, Romance"
tt3783958,La La Land,"Comedy, Drama, Music"
tt1758830,This Is 40,"Comedy, Drama, Romance"
tt0414387,Pride & Prejudice,"Drama, Romance"
tt0112697,Clueless,"Comedy, Romance"
tt0309987,The Dreamers,"Drama, Romance"
tt20879602,Maybe I Do,"Comedy, Romance"
tt0088128,Sixteen Candles,"Comedy, Romance"
tt0054698,Breakfast at Tiffany's,"Comedy, Drama, Romance"
tt5726616,Call Me by Your Name,"Drama, Romance"
tt0332280,The Notebook,"Drama, Romance"
tt10886166,365 Days,"Drama, Romance"
tt11271038,Licorice Pizza,"Comedy, Drama, Romance"
tt0250494,Legally Blonde,"Comedy, Romance"
tt0117509,Romeo + Juliet,"Drama, Romance"
tt1478338,Bridesmaids,"Comedy, Romance"
tt0100405,Pretty Woman,"Comedy, Romance"
tt1564367,Just Go with It,"Comedy, Romance"
tt1981677,Pitch Perfect,"Comedy, Music, Romance"
tt0147800,10 Things I Hate About You,"Comedy, Drama, Romance"
tt1707386,Les Misérables,"Drama, Musical, Romance"
tt8847712,The French Dispatch,"Comedy, Drama, Romance"
tt0092890,Dirty Dancing,"Drama, Music, Romance"
tt0118799,Life Is Beautiful,"Comedy, Drama, Romance"
tt2674426,Me Before You,"Drama, Romance"
tt1570728,"Crazy, Stupid, Love.","Comedy, Drama, Romance"
tt0213847,Malena,"Drama, Romance, War"
tt0119822,As Good as It Gets,"Comedy, Drama, Romance"
tt1517451,A Star Is Born,"Drama, Music, Romance"
tt10370710,The Worst Person in the World,"Comedy, Drama, Romance"
tt0388795,Brokeback Mountain,"Drama, Romance"
tt1632708,Friends with Benefits,"Comedy, Romance"
tt0405422,The 40-Year-Old Virgin,"Comedy, Romance"
tt3104988,Crazy Rich Asians,"Comedy, Drama, Romance"
tt0314331,Love Actually,"Comedy, Drama, Romance"
tt0376541,Closer,"Drama, Romance"
tt14230388,Asteroid City,"Comedy, Romance"
